order,family,species.vertlife,sex,year,yrend,totallength
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1933,1934,256.54
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1933,1934,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1933,1934,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1932,1934,245
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1932,1934,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1932,1934,240
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1931,1934,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1930,1934,235
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1930,1934,250
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1930,1934,255
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1930,1934,251
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1930,1934,245
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1930,1934,225
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1929,1929,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1929,1929,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1928,1929,264
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1928,1929,249
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1928,1929,260
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1928,1929,264
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1927,1929,248
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1927,1929,258
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1926,1929,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1926,1929,250
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1926,1929,250
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1926,1929,251.46
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1926,1929,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1926,1929,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1926,1929,269.875
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1926,1929,264
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1925,1929,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1923,1924,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1922,1924,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1922,1924,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1921,1924,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1920,1924,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1920,1924,259.08
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1920,1924,279.4
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1918,1919,238.76
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1918,1919,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1918,1919,251.5
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1917,1919,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1917,1919,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1917,1919,266.95
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1917,1919,234.95
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1917,1919,234.95
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1914,1914,240
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1912,1914,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1912,1914,244.475
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1909,1909,238.125
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1909,1909,232.41
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1908,1909,234.95
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1908,1909,245.11
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1907,1909,238.8
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1907,1909,243.84
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1907,1909,246.4
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1906,1909,274.32
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1905,1909,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1904,1904,243.84
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1903,1904,234.95
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1900,1904,263.525
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1898,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1896,1899,257.175
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,257.175
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,257.175
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,248.92
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,257.175
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,266.7
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,257.81
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,244.475
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1895,1899,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1895,1899,257.175
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1894,1894,246.38
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1894,1894,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1894,1894,228.6
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1894,1894,234.95
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1892,1894,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1891,1894,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1891,1894,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1891,1894,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1891,1894,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1891,1894,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1891,1894,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1891,1894,241.3
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1890,1894,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1888,1889,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1888,1889,250.825
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1888,1889,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1888,1889,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1888,1889,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1888,1889,255.27
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1887,1889,247.65
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1887,1889,269.875
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1885,1889,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1885,1889,263.525
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1885,1889,260.35
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1882,1884,254
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1880,1884,235
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1880,1884,236
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,2014,2014,231
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,2010,2014,233
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,2009,2009,243
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,2009,2009,235
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,2009,2009,237
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,2008,2009,225
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,2006,2009,220
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1956,1959,252
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1954,1954,234
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1954,1954,236
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1953,1954,242
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1950,1954,250
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1949,1949,252
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1947,1949,240
PASSERIFORMES,TURDIDAE,Turdus_migratorius,female,1944,1944,225
PASSERIFORMES,TURDIDAE,Turdus_migratorius,male,1943,1944,230
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2014,2019,372
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,2014,2019,386
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2012,2019,345
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2012,2019,370
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,2011,2019,421
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2011,2019,395
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,2010,2019,378
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2009,2009,395
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,2009,2009,372
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2008,2009,363
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2008,2009,332
STRIGIFORMES,TYTONIDAE,Tyto_alba,,2008,2009,402
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2007,2009,407
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,2006,2009,378
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2006,2009,378
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2005,2009,395
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2004,2009,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2002,2009,385
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,2000,2009,410
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1999,1999,381
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1998,1999,354
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1996,1999,381
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1996,1999,345
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1996,1999,354
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1995,1999,356
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1995,1999,380
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1995,1999,396
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1994,1999,352
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1994,1999,356
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1994,1999,360
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1993,1999,390
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1991,1999,355
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1991,1999,391
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1990,1999,340
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1989,1989,370
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1987,1989,351
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1986,1989,347
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1986,1989,325
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1985,1989,340
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1985,1989,423
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1985,1989,375
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1985,1989,330
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1985,1989,379
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1984,1989,370
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1984,1989,374
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1982,1989,343
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1978,1979,351
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1977,1979,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1977,1979,360
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1977,1979,390
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1976,1979,346
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1976,1979,320
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1976,1979,370
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1975,1979,340
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1975,1979,380
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1975,1979,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1975,1979,383
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1974,1979,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1974,1979,358
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1974,1979,375
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1974,1979,352
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1971,1979,370
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1966,1969,401
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1963,1969,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1963,1969,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1960,1969,410
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1960,1969,405
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1960,1969,384
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1957,1959,395
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1956,1959,390
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1956,1959,378
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1949,1949,408
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1948,1949,389
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1947,1949,388
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1945,1949,356
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1941,1949,400.05
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1935,1939,400
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1930,1939,370
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1917,1919,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1912,1919,365
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1894,1899,355.6
STRIGIFORMES,TYTONIDAE,Tyto_alba,male,1891,1899,361.95
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1880,1889,375
STRIGIFORMES,TYTONIDAE,Tyto_alba,,2013,2019,355
STRIGIFORMES,TYTONIDAE,Tyto_alba,female,1942,1949,397
STRIGIFORMES,TYTONIDAE,Tyto_alba,,1906,1909,365
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2014,2014,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2014,2014,137
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2013,2014,137
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2013,2014,139
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2013,2014,142
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2013,2014,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2012,2014,128.5
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2012,2014,143
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2012,2014,141
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2010,2014,142
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2010,2014,141
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,2009,2009,131
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2009,2009,125
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2009,2009,134
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2007,2009,129
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2007,2009,142
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,2006,2009,134
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,2006,2009,149
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2006,2009,124
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,2005,2009,128
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2005,2009,132
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,2003,2004,119
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1997,1999,140
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1991,1994,127
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1985,1989,137
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,160
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,146
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,142
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,153
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,140
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,140
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,148
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,140
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,146
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,146
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,155
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,148
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1970,1974,156
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,146
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,141
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,142
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,149
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,159
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,154
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,148
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,143
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1970,1974,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1970,1974,156
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1970,1974,154
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,149
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,142
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,149
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1970,1974,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1969,1969,155
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1969,1969,150
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1969,1969,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1968,1969,153
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1968,1969,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1968,1969,154
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1968,1969,155
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1967,1969,138
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1967,1969,141
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1967,1969,159
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1967,1969,164
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,143
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,134
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,134
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,148
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,141
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,133
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,140
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,140
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,143
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1966,1969,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,143
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,145
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,163
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,151
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,153
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,156
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,152
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1966,1969,157
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1966,1969,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,,1965,1969,144
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,male,1965,1969,147
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1965,1969,148
PASSERIFORMES,VIREONIDAE,Vireo_olivaceus,female,1965,1969,140
